,book_id,title,category,char_type,aozora_url,author_id,author_role,publisher,date_published,book_url,char_count,book_type,year_pub
3986,2583,獄中記,NDC 289 916,新字新仮名,https://www.aozora.gr.jp/cards/000169/card2583.html,169,著者,現代思潮社,1965（昭和40）年1月31日,https://www.aozora.gr.jp/cards/000169/files/2583_20614.html,29417.0,novel,1965.0
3987,4962,獄中消息,NDC 915,新字新仮名,https://www.aozora.gr.jp/cards/000169/card4962.html,169,著者,現代思潮社,1970（昭和45）年7月10日,https://www.aozora.gr.jp/cards/000169/files/4962_15425.html,56559.0,novel,1970.0
3988,56692,新秩序の創造,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/000169/card56692.html,169,著者,岩波文庫、岩波書店,1996（平成8）年8月20日,https://www.aozora.gr.jp/cards/000169/files/56692_56005.html,3587.0,shortshort,1996.0
3989,2312,生の拡充,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/000169/card2312.html,169,著者,学芸書林,1968（昭和43）年9月10日,https://www.aozora.gr.jp/cards/000169/files/2312_13472.html,3917.0,shortshort,1968.0
3990,2311,征服の事実,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/000169/card2311.html,169,著者,學藝書林,1968（昭和43）年9月10日,https://www.aozora.gr.jp/cards/000169/files/2311_13471.html,4097.0,short,1968.0
3991,2584,続獄中記,NDC 289 916,新字新仮名,https://www.aozora.gr.jp/cards/000169/card2584.html,169,著者,現代思潮社,1965（昭和40）年1月31日,https://www.aozora.gr.jp/cards/000169/files/2584_20616.html,24686.0,novel,1965.0
3992,4108,男女関係について,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/000169/card4108.html,169,著者,作品社,1986（昭和61）年9月25日,https://www.aozora.gr.jp/cards/000169/files/4108_7689.html,13946.0,novelette,1986.0
3993,2582,日本脱出記,NDC 289 915,新字新仮名,https://www.aozora.gr.jp/cards/000169/card2582.html,169,著者,現代思潮社,1965（昭和40）年1月31日,https://www.aozora.gr.jp/cards/000169/files/2582_20705.html,77726.0,novel,1965.0
3994,56696,僕は精神が好きだ,NDC 914,新字新仮名,https://www.aozora.gr.jp/cards/000169/card56696.html,169,著者,岩波文庫、岩波書店,1996（平成8）年8月20日,https://www.aozora.gr.jp/cards/000169/files/56696_56004.html,355.0,flash,1996.0
3995,911,遺言,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/000169/card911.html,169,著者,作品社,1992（平成4）年7月25日,https://www.aozora.gr.jp/cards/000169/files/911.html,3817.0,shortshort,1992.0
3996,57067,浴槽,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001824/card57067.html,1824,著者,光文社文庫、光文社,1997（平成9）年12月20日,https://www.aozora.gr.jp/cards/001824/files/57067_58185.html,4658.0,short,1997.0
3997,46403,「香水の表情」に就いて,NDC 576 914,新字旧仮名,https://www.aozora.gr.jp/cards/000190/card46403.html,190,著者,作品社,1986（昭和61）年10月25日,https://www.aozora.gr.jp/cards/000190/files/46403_24378.html,6850.0,short,1986.0
3998,967,蛇の花嫁,NDC 911,新字旧仮名,https://www.aozora.gr.jp/cards/000190/card967.html,190,著者,彌生書房,1965（昭和40）年10月25日,https://www.aozora.gr.jp/cards/000190/files/967_20620.html,2368.0,shortshort,1965.0
3999,47767,旅客機事件,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001316/card47767.html,1316,著者,光文社文庫、光文社,2002（平成14）年1月20日,https://www.aozora.gr.jp/cards/001316/files/47767_33428.html,10675.0,short,2002.0
4000,50024,赤城山,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card50024.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/50024_64108.html,7240.0,short,1922.0
4001,45622,秋の筑波山,NDC 915,新字新仮名,https://www.aozora.gr.jp/cards/000237/card45622.html,237,著者,作品社,,https://www.aozora.gr.jp/cards/000237/files/45622_21422.html,4713.0,short,
4002,48419,吾嬬の森,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48419.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48419_32380.html,1591.0,flash,1922.0
4003,48352,一万尺の山嶽,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48352.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48352_32382.html,740.0,flash,1922.0
4004,50028,碓氷峠,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card50028.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/50028_64640.html,2888.0,shortshort,1922.0
4005,48501,梅の吉野村,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48501.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48501_33551.html,2553.0,shortshort,1922.0
4006,48420,親子遠足の感,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48420.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48420_32384.html,1809.0,flash,1922.0
4007,48423,親馬鹿の旅,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48423.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48423_32397.html,1264.0,flash,1922.0
4008,48315,粕壁夜行記,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48315.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48315_32399.html,1469.0,flash,1922.0
4009,1275,月譜,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/000237/card1275.html,237,著者,作品社,1987（昭和62）年8月25日,https://www.aozora.gr.jp/cards/000237/files/1275_18924.html,1913.0,flash,1987.0
4010,48430,鹿野山,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48430.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48430_33552.html,4790.0,short,1922.0
4011,48271,川魚料理,NDC 914,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48271.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48271_32482.html,1706.0,flash,1922.0
4012,48316,川越夜行記,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48316.html,237,著者,興文社内桂月全集刊行会,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48316_32401.html,1431.0,flash,1922.0
4013,48674,牛経,NDC 911,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48674.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年5月28日,https://www.aozora.gr.jp/cards/000237/files/48674_34151.html,727.0,flash,1922.0
4014,50031,金華山,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card50031.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/50031_64639.html,6688.0,short,1922.0
4015,48429,久地の梅林,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48429.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48429_32484.html,1896.0,flash,1922.0
4016,48428,小石川台,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48428.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48428_32486.html,1156.0,flash,1922.0
4017,48272,国府台,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48272.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48272_32506.html,5263.0,short,1922.0
4018,48418,小金井の桜,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48418.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48418_32502.html,1800.0,flash,1922.0
4019,48273,小利根川の桜,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48273.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48273_32574.html,2649.0,shortshort,1922.0
4020,48427,小日向台,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48427.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48427_32504.html,1862.0,flash,1922.0
4021,50033,近藤重蔵の富士山,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card50033.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/50033_64935.html,2538.0,shortshort,1922.0
4022,48353,三里塚の桜,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48353.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48353_32573.html,2267.0,shortshort,1922.0
4023,48502,常磐の山水,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48502.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48502_34152.html,4513.0,short,1922.0
4024,50036,白河の関,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card50036.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/50036_64936.html,2331.0,shortshort,1922.0
4025,48354,新武蔵野の桜,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48354.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48354_32575.html,1183.0,flash,1922.0
4026,48355,菅の堤の桜,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48355.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48355_32576.html,1173.0,flash,1922.0
4027,48426,杉田の一夜,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48426.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48426_33553.html,2377.0,shortshort,1922.0
4028,48356,千川の桜,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48356.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48356_32577.html,1285.0,flash,1922.0
4029,49598,層雲峡より大雪山へ,NDC 786,新字新仮名,https://www.aozora.gr.jp/cards/000237/card49598.html,237,著者,岩波文庫、岩波書店,2003（平成15）年11月14日,https://www.aozora.gr.jp/cards/000237/files/49598_35560.html,10642.0,short,2003.0
4030,48274,千葉夜行記,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48274.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48274_32578.html,1792.0,flash,1922.0
4031,48677,月の隅田川,NDC 914,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48677.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年5月28日,https://www.aozora.gr.jp/cards/000237/files/48677_34153.html,1663.0,flash,1922.0
4032,48357,月の東京湾,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48357.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48357_32579.html,1571.0,flash,1922.0
4033,48275,東京の近郊,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48275.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48275_33554.html,4437.0,short,1922.0
4034,48678,独笑記,NDC 919,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48678.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年5月28日,https://www.aozora.gr.jp/cards/000237/files/48678_34154.html,2249.0,shortshort,1922.0
4035,48503,豊島ヶ岡,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48503.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48503_33555.html,1614.0,flash,1922.0
4036,48424,中野あるき,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48424.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48424_32580.html,946.0,flash,1922.0
4037,48679,南洲留魂祠,NDC 914,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48679.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年5月28日,https://www.aozora.gr.jp/cards/000237/files/48679_34155.html,2815.0,shortshort,1922.0
4038,48680,日月喩,NDC 914,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48680.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年5月28日,https://www.aozora.gr.jp/cards/000237/files/48680_34156.html,1172.0,flash,1922.0
4039,48682,箱根神社祈願の記,NDC 914,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48682.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年5月28日,https://www.aozora.gr.jp/cards/000237/files/48682_34158.html,1846.0,flash,1922.0
4040,48317,春の郊外,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48317.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48317_32581.html,5282.0,short,1922.0
4041,48358,春の筑波山,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48358.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48358_32582.html,3829.0,shortshort,1922.0
4042,48684,風船玉,NDC 914,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48684.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年5月28日,https://www.aozora.gr.jp/cards/000237/files/48684_34159.html,1245.0,flash,1922.0
4043,48318,房州紀行,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48318.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48318_32583.html,3943.0,shortshort,1922.0
4044,48421,房州の一夏,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48421.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48421_33556.html,4205.0,short,1922.0
4045,48422,北條より一ノ宮へ,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48422.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48422_33557.html,2793.0,shortshort,1922.0
4046,48359,北総の十六島,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48359.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48359_32584.html,1522.0,flash,1922.0
4047,48505,水戸観梅,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48505.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48505_33558.html,2189.0,shortshort,1922.0
4048,48319,明治神宮と松,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48319.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48319_32585.html,401.0,flash,1922.0
4049,48360,八塩のいでゆ,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48360.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48360_32586.html,1509.0,flash,1922.0
4050,48320,遊羽雑感,NDC 915,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48320.html,237,著者,興文社内桂月全集刊行會,1922（大正11）年7月9日,https://www.aozora.gr.jp/cards/000237/files/48320_32587.html,1112.0,flash,1922.0
4051,53867,いわゆる自然の美と自然の愛,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card53867.html,1474,著者,筑摩書房,1964（昭和39）年4月15日,https://www.aozora.gr.jp/cards/001474/files/53867_57493.html,8136.0,short,1964.0
4052,50902,疑ひの教育,NDC 370,新字旧仮名,https://www.aozora.gr.jp/cards/001474/card50902.html,1474,著者,筑摩書房,1974（昭和49）年9月20日,https://www.aozora.gr.jp/cards/001474/files/50902_57411.html,4414.0,short,1974.0
4053,53868,改善は頭から,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card53868.html,1474,著者,筑摩書房,1964（昭和39）年4月15日,https://www.aozora.gr.jp/cards/001474/files/53868_57503.html,3929.0,shortshort,1964.0
4054,57418,教育と迷信,NDC 370,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57418.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57418_62039.html,7957.0,short,1976.0
4055,53869,境界なき差別,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card53869.html,1474,著者,筑摩書房,1964（昭和39）年4月15日,https://www.aozora.gr.jp/cards/001474/files/53869_57504.html,9068.0,short,1964.0
4056,57419,誤解せられたる生物学,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57419.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57419_62150.html,6114.0,short,1976.0
4057,57880,自然界の虚偽,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57880.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57880_64623.html,5927.0,short,1976.0
4058,57881,進化論と衛生,NDC 467,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57881.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57881_64947.html,7599.0,short,1976.0
4059,57420,人道の正体,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57420.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57420_60471.html,8592.0,short,1976.0
4060,57163,人類の誇大狂,NDC 460,新字旧仮名,https://www.aozora.gr.jp/cards/001474/card57163.html,1474,著者,筑摩書房,1974（昭和49）年9月20日,https://www.aozora.gr.jp/cards/001474/files/57163_57410.html,6479.0,short,1974.0
4061,56954,人類の将来,NDC 460,新字旧仮名,https://www.aozora.gr.jp/cards/001474/card56954.html,1474,著者,筑摩書房,1974（昭和49）年9月20日,https://www.aozora.gr.jp/cards/001474/files/56954_57494.html,20273.0,novelette,1974.0
4062,57403,人類の生存競争,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57403.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57403_62041.html,6649.0,short,1976.0
4063,57421,生物学的の見方,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57421.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57421_62152.html,4928.0,short,1976.0
4064,57422,生物学より見たる教育,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57422.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57422_62569.html,6991.0,short,1976.0
4065,57423,戦争と平和,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57423.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57423_60472.html,9557.0,short,1976.0
4066,57424,動物界における善と悪,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57424.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57424_61243.html,6759.0,short,1976.0
4067,57883,動物の私有財産,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57883.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57883_64622.html,11812.0,short,1976.0
4068,53870,人間生活の矛盾,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card53870.html,1474,著者,筑摩書房,1964（昭和39）年4月15日,https://www.aozora.gr.jp/cards/001474/files/53870_57498.html,19053.0,novelette,1964.0
4069,57425,脳髄の進化,NDC 481,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57425.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57425_62568.html,11684.0,short,1976.0
4070,57884,民種改善学の実際価値,NDC 469,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57884.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57884_64946.html,5530.0,short,1976.0
4071,57426,民族の発展と理科,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57426.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57426_63063.html,7052.0,short,1976.0
4072,53871,理科教育の根底,NDC 375,新字新仮名,https://www.aozora.gr.jp/cards/001474/card53871.html,1474,著者,筑摩書房,1964（昭和39）年4月15日,https://www.aozora.gr.jp/cards/001474/files/53871_57499.html,6058.0,short,1964.0
4073,57427,理想的団体生活,NDC 460,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57427.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57427_61244.html,7427.0,short,1976.0
4074,57885,我らの哲学,NDC 401,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57885.html,1474,著者,講談社学術文庫、講談社,1976（昭和51）年11月10日,https://www.aozora.gr.jp/cards/001474/files/57885_63064.html,25885.0,novel,1976.0
4075,43663,科学が臍を曲げた話,NDC 404 914,新字新仮名,https://www.aozora.gr.jp/cards/000160/card43663.html,965,著者,三一書房,1991（平成3）年10月15日,https://www.aozora.gr.jp/cards/000160/files/43663_18743.html,5119.0,short,1991.0
4076,3357,空気男,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000160/card3357.html,965,著者,三一書房,1989（平成元）年9月15日,https://www.aozora.gr.jp/cards/000160/files/3357_17552.html,5179.0,short,1989.0
4077,2685,雪魔,NDC K913,新字新仮名,https://www.aozora.gr.jp/cards/000160/card2685.html,965,著者,三一書房,1990（平成2）年8月15日,https://www.aozora.gr.jp/cards/000160/files/2685_23961.html,13886.0,novelette,1990.0
4078,875,地球発狂事件,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000160/card875.html,965,著者,三一書房,1988（昭和63）年12月15日,https://www.aozora.gr.jp/cards/000160/files/875_42450.html,90580.0,novel,1988.0
4079,3523,ヒルミ夫人の冷蔵鞄,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/000160/card3523.html,965,著者,三一書房,1989（平成元）年4月15日,https://www.aozora.gr.jp/cards/000160/files/3523_18462.html,15325.0,novelette,1989.0
4080,49186,茶の本,NDC 914 791,新字新仮名,https://www.aozora.gr.jp/cards/000467/card49186.html,467,著者,岩波文庫、岩波書店,1929（昭和4）年3月10日、1961（昭和36）年6月5日第38刷改版,https://www.aozora.gr.jp/cards/000467/files/49186_31864.html,3611.0,shortshort,1929.0
4081,49237,子供の霊,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001354/card49237.html,1354,著者,ちくま文庫、筑摩書房,2007（平成19）年7月10日,https://www.aozora.gr.jp/cards/001354/files/49237_33035.html,1667.0,flash,2007.0
4082,49238,死神,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001354/card49238.html,1354,著者,ちくま文庫、筑摩書房,2007（平成19）年7月10日,https://www.aozora.gr.jp/cards/001354/files/49238_33036.html,2591.0,shortshort,2007.0
4083,49239,白い蝶,NDC 913,新字新仮名,https://www.aozora.gr.jp/cards/001355/card49239.html,1355,著者,ちくま文庫、筑摩書房,2007（平成19）年7月10日,https://www.aozora.gr.jp/cards/001355/files/49239_33005.html,2009.0,shortshort,2007.0
4084,59112,北越雪譜,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/001931/card59112.html,1931,著者,ワイド版岩波文庫、岩波書店,1991（昭和57）年12月5日,https://www.aozora.gr.jp/cards/001931/files/59112_65764.html,341.0,flash,1991.0
4085,3401,跡,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/000874/card3401.html,874,著者,現代詩文庫、思潮社,1975（昭和50）年6月10日,https://www.aozora.gr.jp/cards/000874/files/3401_24285.html,2451.0,shortshort,1975.0
4086,3396,雨になる朝,NDC 911,新字旧仮名,https://www.aozora.gr.jp/cards/000874/card3396.html,874,著者,現代詩文庫、思潮社,1975（昭和50）年6月10日初版第1刷,https://www.aozora.gr.jp/cards/000874/files/3396_9729.html,3790.0,shortshort,1975.0
4087,3213,色ガラスの街,NDC 911,新字旧仮名,https://www.aozora.gr.jp/cards/000874/card3213.html,874,著者,現代詩文庫、思潮社,1975（昭和50）年6月10日,https://www.aozora.gr.jp/cards/000874/files/3213.html,18637.0,novelette,1975.0
4088,3402,さびしい人生興奮,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/000874/card3402.html,874,著者,現代詩文庫、思潮社,1975（昭和50）年6月10日,https://www.aozora.gr.jp/cards/000874/files/3402_24286.html,741.0,flash,1975.0
4089,3397,障子のある家,NDC 911,新字旧仮名,https://www.aozora.gr.jp/cards/000874/card3397.html,874,著者,現代詩文庫、思潮社,1975（昭和50）年6月10日初版第1刷,https://www.aozora.gr.jp/cards/000874/files/3397_31175.html,14102.0,novelette,1975.0
4090,3403,身辺雑記,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/000874/card3403.html,874,著者,現代詩文庫、思潮社,1975（昭和50）年6月10日,https://www.aozora.gr.jp/cards/000874/files/3403_24287.html,1112.0,flash,1975.0
4091,3405,早春雑記,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/000874/card3405.html,874,著者,現代詩文庫、思潮社,1975（昭和50）年6月10日,https://www.aozora.gr.jp/cards/000874/files/3405_24288.html,1463.0,flash,1975.0
4092,3404,机の前の裸は語る,NDC 914,新字旧仮名,https://www.aozora.gr.jp/cards/000874/card3404.html,874,著者,現代詩文庫、思潮社,1975（昭和50）年6月10日,https://www.aozora.gr.jp/cards/000874/files/3404_24289.html,798.0,flash,1975.0
4093,3400,部屋の中,NDC 911,新字旧仮名,https://www.aozora.gr.jp/cards/000874/card3400.html,874,著者,現代詩文庫、思潮社,1975（昭和50）年6月10日,https://www.aozora.gr.jp/cards/000874/files/3400_31176.html,503.0,flash,1975.0
4094,3399,私と詩,NDC 911,新字旧仮名,https://www.aozora.gr.jp/cards/000874/card3399.html,874,著者,現代詩文庫、思潮社,1975（昭和50）年6月10日初版第1刷,https://www.aozora.gr.jp/cards/000874/files/3399_31177.html,716.0,flash,1975.0
